[0.09241347444102524, -0.24735931720897963]
[0.025106864077946267, -1.8869924961374422]
[-0.20003118461223268, -1.162532048894464]
[-0.49980557204118986, -0.10830689692664633]
[-0.6705585644013392, 0.435625292855923]
[-0.47619996009148047, -0.5050971500224951]
[-0.5654893770820415, -0.24717748688936997]
[-0.15397748538133627, -2.0323614304391695]
[-0.26454334387852024, -1.6313014542663886]
[-0.9571886032962426, 1.2046045688261786]
[-0.6999447421466802, 0.14258382391950591]
[-0.8185538995193624, 0.6631442973271584]
[-0.6134229794732771, -0.12608336722996177]
[-0.4974820026590039, -0.5186635509169152]
[-0.7905317137729181, 0.8065704849221915]
[-0.8820730663937724, 1.324722942464382]
[-0.7216417619485432, 0.8257819568387991]
[-0.2897124544820522, -0.7726101745165364]
[-0.7860625568912017, 1.4874693657885771]
[-0.180150806128039, -0.7901703345577845]
[0.10734500308385664, -1.734819768565838]
[-0.24267382115647373, -0.02978438416447385]
[-0.5339607788424828, 1.444124504810341]
[-0.42651268491715194, 1.2786630919549518]
[-0.0003873634206133028, -0.19800026334996745]
[0.25889326215024394, -0.9815997781243667]
[0.19057148784133163, -0.4104548172773247]
[-0.017038663865284825, 0.7340734091166375]
[0.6026371689179149, -1.5466239916683047]
[0.24666255498566014, 0.19785405000096445]
[0.20658126913243918, 0.6256322804915624]
[0.012248613370758166, 1.6776361832835232]
[0.19532540398950568, 1.1535340305619926]
[0.1669894107270517, 1.4851489999097294]
[0.7678933530773235, -0.804859375862977]
[0.7173314885940922, -0.4240854918893029]
[0.6975224426688779, -0.19448788184057925]
[0.8310410240615335, -0.6242577868179362]
[0.5947837983989793, 0.44785568264279474]
[0.301824525338605, 1.7266746283501202]
[0.27418918312885504, 1.8802900645488112]
[0.8285092694668301, -0.40062310290962255]
[0.7667417655477433, -0.1635477230157633]
[0.4003319032098833, 1.3042066769957084]
[0.5650707369923281, 0.5480095578055173]
[0.8724996016076532, -0.8255279152201253]
[0.1509024143921578, 2.028409364516445]
[0.511294703134528, 0.3843258633884934]
[0.8082952865710273, -1.021314327386718]
[0.02776092329273583, 2.0056606768045184]
[0.4027643995427132, 0.23588492550279064]
[0.6706161176486706, -1.1085806250661012]
[-0.06996435595577805, 1.7004619837928625]
[0.6600520215255528, -1.5825913404813092]
[0.06393805702952152, 0.6063771586806125]
[0.5424772895196266, -1.654546952318364]
[0.41614264198323736, -1.419495885100085]
[-0.25715326210537126, 1.0749934463830662]
[-0.04533248396547255, -0.08829923349658188]
[0.03938016978991517, -0.7220358288489298]
[-0.24255276877238002, 0.16684725850031296]
[-0.46233740851623206, 0.8085108883089068]
[-0.37595773169061447, 0.19687738385158599]
[-0.6396599096365682, 1.0473642577823754]
[-0.029887216409927475, -1.6957290384825092]
[-0.7489611167018746, 1.0740565390606123]
[-0.4565558931025418, -0.31598967697900787]
[-0.3580988848301348, -0.8809071865546946]
[-0.2713602769077079, -1.372443136273435]
[-0.22611277956962883, -1.6661907564977658]
[-0.23613422483981172, -1.704127398355729]
[-0.6817675916223064, 0.08685026724137257]
[-0.9031031869325263, 0.979235292878929]
[-0.3596147678466644, -1.2612428701548748]
[-0.43861347771442977, -0.8996029566591079]
[-0.7664117517175906, 0.5190073313927296]
[-0.5624768932297782, -0.23271230714730196]
[-0.37072600641468034, -0.9071604960715882]
[-0.5394509169036419, -0.06570541453689724]
[-0.2856283288048583, -0.9467470762877009]
[-0.17565968859298772, -1.210503923175693]
[-0.35254960767557697, -0.2677121083753592]
[-0.5050188202038548, 0.5927087596655402]
[-0.34896421093454477, 0.19399764195594832]
[-0.18751001952144553, -0.21321381643766169]
[-0.24876081910454095, 0.3114420620382374]
[0.22081365534843253, -1.349786529424149]
[-0.044616020898951704, 0.03315037609012299]
[0.4438919263288937, -1.6977790607710936]
[0.46616330486228036, -1.5013459160969318]
[-0.22008810079020008, 1.6211608768796575]
[0.08097271925380023, 0.6564285840692897]
[0.14425141629415564, 0.666112585023108]
[-0.018342732439138587, 1.598270314015481]
[0.6673322116023188, -0.9901211404730975]
[0.6927261781526313, -0.8652843217865274]
[0.26801665145826514, 1.101626041511863]
[0.799680554447777, -0.9057740051995107]
[0.9317112526819212, -1.2837542004179636]
[0.3881092752384835, 1.1069704375861387]
[0.6018413408620142, 0.3411852770011944]
[0.9922755899677689, -1.1819962985779218]
[0.9658326487252262, -1.0096678193324031]
[0.44999921047726343, 1.1573058479580987]
[0.7898700748058679, -0.2419451043920588]
[1.0131957326902428, -1.1882690382557097]
[0.7691085761424505, -0.23097373320837067]
[0.45832640337713415, 0.9739194402510163]
[0.3442034729230942, 1.3385209527384578]
[0.3535607224258266, 1.1664186025196888]
[0.25170834500616246, 1.429136153861722]
[0.5104889212046649, 0.1776925411076974]
[0.5240484087698384, -0.08154035737982318]
[0.6231826877294825, -0.7140186687380263]
[0.4482114436188245, -0.2306252187520275]
[0.03242548397254286, 1.233415455283223]
[-0.003733339242985717, 1.1157874079569945]
[0.11356792314912259, 0.3541176916948912]
[0.42840418890596377, -1.231030970888269]
[0.3852871694422093, -1.3404761821161737]
[0.004429434377957123, -0.05490075986951918]
[0.19430061504327845, -1.1269661800763866]
[-0.39617037954667567, 1.031426778079013]
[-0.1295936545370829, -0.34574983202897686]
[-0.47451414668168385, 0.8151118457973887]
[-0.4366635324741096, 0.4064264690196435]
[-0.21137861193676608, -0.7617777343862069]
[-0.7899150385289891, 1.410645310232604]
[-0.7368144610696559, 0.9918049020547341]
[-0.3614390995362154, -0.737426329869081]
[-0.6765966292325208, 0.41159832265389384]
[-0.7610057390899526, 0.6319054607979386]
[-0.36492563974606385, -1.1076299932124243]
[-0.792995590485841, 0.587297063962331]
[-0.2649293225183096, -1.6421417316942106]
[-0.20241688228569427, -1.9183185102875884]
[-0.896770891498477, 0.9632094211783973]
[-0.6765892424608166, 0.09287563558997147]
[-0.6800100474480577, 0.17526222764436117]
[-0.5106484950044572, -0.4289388056007275]
[-0.17038997380258297, -1.7128918783712335]
[-0.657491487809702, 0.44889971867050826]
[-0.46804218330425557, -0.16210288438569348]
[-0.4262283577637764, -0.1404934274605885]
[0.03387770512911359, -1.8277191542703302]
[-0.12464322243727594, -0.9393774368516803]
[0.1136869436483014, -1.6757095073681905]
[-0.3082191301237214, 0.3307201537328523]
[-0.38510017525738865, 0.9216134062413197]
[-0.15182871619034083, 0.23840229109256433]
[-0.35665729684334285, 1.371499844031924]
[-0.22626692237279952, 1.1212001905109505]
[0.492564165526589, -1.5621819313509677]
[0.09865271179521123, 0.35104218391368036]
[0.48838602432386913, -0.9815011828794832]
[0.5673175482484115, -1.0382327315445259]
[0.5045298877155655, -0.5208211199118937]
[0.7488508300635115, -1.2872643050855868]
[0.49215755360883956, 0.000725373587621092]
[0.08930504606502809, 1.8739365894208921]
[0.7308770143703133, -0.5914942739751881]
[0.14281183492753435, 2.003372676411997]
[0.764230150693496, -0.42624786289599476]
[0.8527801724299712, -0.6789913290813188]
[0.6502991304463034, 0.2442724574381009]
[0.3330138761675753, 1.6141729487757637]
[0.9127285964152375, -0.7525973030135475]
[0.5017911426279401, 0.9470820140638987]
[0.4211598968870335, 1.2524556342187787]
[0.9168197181119022, -0.8530807759725367]
[0.8527989720496538, -0.6729380301662513]
[0.2261011280171909, 1.8061157523768805]
[0.42930932121298027, 0.8283584568656469]
[0.7026644061401288, -0.46404465651364263]
[0.22994202762946186, 1.3047411930915551]
[0.7884817107847932, -1.2108243445584312]
[0.4724621127901648, -0.13014947876380484]
[0.43657805998637733, -0.224403649311662]
[0.03981346944269756, 1.1587511736546372]
[0.11754801972889742, 0.5684841374442234]
[0.24355734629022516, -0.23053714607231524]
[0.12928626032334545, -0.04266765110224347]
[0.413037874624959, -1.5037634249964467]
[-0.05596173526864559, 0.146270111288459]
[0.2769935686948795, -1.5167243197232319]
[-0.5406569575265481, 1.5818614918325882]
[-0.17338550927406, -0.21006246906956555]
[0.09268521221177145, -1.5730238244496062]
[-0.25283024554692607, -0.3944978056427536]
[-0.00821951776961971, -1.639780327747094]
[-0.42616238789466726, -0.1280449936283956]
[-0.07066212153205481, -1.7934400589899142]
[-0.34872940920689577, -0.8175289764868392]
[-0.26665709414571237, -1.3064906615882836]
[-0.8569846832456794, 1.0096140290230857]
[-0.301919887151541, -1.3825950189646918]
[-0.3865325100590987, -1.1027931428023936]
[-0.5758325466512659, -0.3618910775882523]
[-0.6751066239881418, 0.035596345696564335]
[-0.8094746562266099, 0.6070347324219898]
[-0.8060719652206035, 0.6376544419197119]
[-0.7977734705910581, 0.6763042844362699]
[-0.8811244943933612, 1.1213666887060547]
[-0.32591788764184876, -1.0467859606618828]
[-0.08922235397123968, -1.8729701725985755]
[-0.4427701029234288, -0.2353863727650182]
[-0.4156800845241832, -0.14934551016514486]
[-0.1445811021701325, -1.0520126418087217]
[-0.17054882031997562, -0.7087986833758988]
[-0.29681788046501667, 0.06452592744841024]
[0.06496663486464702, -1.1667667322012711]
[-0.20009024700732853, 0.20357767393537485]
[-0.3068120768019335, 0.9269526410554196]
[0.14404055769597707, -0.6498882585386507]
[-0.044739772580309325, 0.4193567076656165]
[-0.2549586616165634, 1.5762306105533594]
[-0.13386994918196843, 1.3596303120434865]
[0.446829727979165, -0.7636783557133999]
[0.40746338399253185, -0.33315919098243574]
[0.6785053233265391, -1.1980012028809044]
[0.6483474428251983, -0.8324148907850353]
[0.4836540464642532, 0.07221442507878059]
[0.4315490307436524, 0.4920583210865076]
[0.5054048474956131, 0.36979329711801956]
[0.9694625424968483, -1.3887629744414547]
[0.3470638531080919, 1.319190964537469]
[0.9034508158719221, -0.8720404040482139]
[1.0095748684096035, -1.229175652296758]
[0.7512353210288001, -0.10771797810999478]
[0.4555658691558654, 1.1394510392924888]
[0.7636006771245247, -0.13790615731969913]
[0.7413091205586909, -0.07853497150946753]
[0.7466833439739501, -0.1620214843813697]
[0.21250631610494064, 1.957080642810984]
[0.396163074301495, 1.0817234063847216]
[0.7760484091245956, -0.6306546455869354]
[0.7641746101659308, -0.7479364652824426]
[0.4346317149390585, 0.42525738157572956]
[0.06486898712582811, 1.7438612723356517]
[0.12073759533494871, 1.2841781310085423]
[-0.06756794011500222, 1.8174206864218214]
[-0.13763861791476906, 1.8478663056522517]
[0.4665054180435823, -0.9202754376627365]
[0.12407905232355831, 0.2159080924293508]
[-0.23771416571762854, 1.4262160317975345]
[-0.1557868100203036, 0.7991292941398209]
[-0.4206256541174227, 1.6053446308728667]
[-0.11600316361956813, 0.060127422352288296]
[0.1746459799890055, -1.4217886718918828]
[-0.061282947751490374, -0.7185312247794731]
[-0.319830090795817, 0.08928448704193859]
[-0.060436914917272766, -1.2303635694590773]
[-0.08711917756240795, -1.3512611558630487]
[-0.14542675040293945, -1.322976609622183]
[-0.5845490690205732, 0.30013969570374754]
[-0.4015707909485361, -0.6259714371421532]
[-0.9315969142249545, 1.419612923317044]
[-0.4595424684251525, -0.6516905075831698]
[-0.7508646966485094, 0.459588371188394]
[-0.321861239308192, -1.3791391141771765]
[-0.6457063963007422, -0.07722500146611938]
[-0.22228261954151235, -1.8356785754906488]
[-0.541769186061132, -0.4941261320144616]
[-0.6063305799355496, -0.17775547541373604]
[-0.6512228630076943, 0.08547055240408591]
[-0.3226260171073907, -1.1678901921865532]
[-0.2774137421224491, -1.2234188534766317]
[-0.3606932411521744, -0.7227437039678333]
[-0.28818054078732425, -0.8426368468399745]
[-0.05781650272772587, -1.5934078034879007]
[-0.7393727411704667, 1.4452881520874652]
[-0.41187154937896675, 0.3300581505045169]
[-0.1647649368336726, -0.4377664327776957]
[0.13694660252518545, -1.4187986334142553]
[-0.4346271053222524, 1.2201323679012366]
[-0.4097160860640588, 1.4003453166256465]
[-0.2230436155028201, 0.9161251946363477]
[-0.24751045032761512, 1.306144429705946]
[0.4056536144324824, -1.1065950185230713]
[0.47750338987631935, -1.1205764060479566]
[-0.04352245878955102, 1.3091659423754698]
[0.425712435917027, -0.3646954186696305]
[0.3261331092793071, 0.30028556284295227]
[0.5578504670830741, -0.4194156072968487]
[0.4856107649255996, 0.09991403707873708]
[0.33690623040659995, 0.9156329726545145]
[0.3810491800390665, 0.9124153993085078]
[0.898296794797347, -1.0700927517937575]
[0.22390046856253532, 1.848502495049278]
[0.9669781817651633, -1.1190095439594803]
[0.3501842041370048, 1.5076750428604613]
[0.23740382158658857, 2.022621008021232]
[0.592786787392667, 0.5735438821242949]
[0.78881604805352, -0.24564659333076966]
[0.6721253567495448, 0.19914266847829215]
[0.8306155480988173, -0.522052126040031]
[0.8384157771385169, -0.6480522012298767]
[0.8586763983274761, -0.8523725492542027]
[0.4483496119414539, 0.6977190046361577]
[0.8600556449653689, -1.1745584107170834]
[0.6212708518566173, -0.3801969039792492]
[0.22068797976003177, 1.0625090507297448]
[0.4241288503406558, -0.010161555345621326]
[0.6675697414797959, -1.2642608026776183]
[0.5746885360611576, -1.1416250398328227]
[0.6152930331407562, -1.5817945949767156]
[0.2998826641599804, -0.5584886825639271]
[-0.12060168693360525, 0.8937246868101487]
[-0.1011689238015842, 0.5247497709867339]
[0.07587746328277228, -0.4955072268868812]
[-0.1510657116337436, 0.15746181183808503]
[0.20836390588757037, -0.9028679665242806]
[0.3206562722675983, -1.421153287210718]
[-0.21036502807333676, 0.7222741550260126]
[-0.18938074132546645, 0.5865684158448428]
[-0.34518629623563857, 1.1850062198024143]
[-0.4527178201802998, 1.5876459387349358]
[-0.31344152164605993, 0.9741817781706955]
[0.26803305640577857, -1.4627395222701576]
[0.2970092962657428, -1.6107829451321254]
[-0.3660010918738119, 1.1069683451507164]
[-0.29875172332246247, 0.8112814046609198]
[-0.20881461165554088, 0.42738440340461825]
[-0.01465387658444961, -0.38166515185554056]
[0.19405933020393462, -1.2451092327265108]
[0.016971471880710784, -0.5079089140473386]
[-0.28765830055751274, 0.7622598909106345]
[-0.3564302215788906, 1.0630204319463346]
[-0.3808689405376089, 1.1859572595802217]
[-0.42451419206564295, 1.3935201307912308]
[-0.29966397411981477, 0.9094914159726469]
[-0.22130694151697883, 0.6222979895335483]
[-0.08452077166048111, 0.09783158164866514]
[-0.2418207731979135, 0.792955326608232]
[-0.45009274913626496, 1.7022045357506657]
[-0.19058834286860646, 0.680628774023102]
[0.2780689710087294, -1.2031527746702277]
[0.24680328942007262, -1.0184073438702859]
[-0.06157926314822997, 0.3132461837563559]
[0.22561204326500947, -0.8164002521220809]
[0.4567306954571978, -1.7140624705619085]
[-0.00043256586088245147, 0.23318967092048112]
[0.15165848421383055, -0.33913790737018135]
[-0.10013722940141581, 0.7566430767969503]
[0.12385575278646872, -0.11653035296629861]
[-0.10963354718915924, 0.8988889399335322]
[-0.2882931665446217, 1.6845388877340552]
[-0.08016702261503876, 0.867666624688517]
[0.11621644890017335, 0.0953251583216871]
[-0.2654970245308418, 1.7083874501162628]
[0.07368602841944757, 0.33655794236208053]
[0.26102699554280745, -0.41262814743913456]
[-0.06416216878539027, 0.9516349851559758]
[-0.22532089869884345, 1.6322955517346733]
[0.08603344567605956, 0.35396434776204855]
[0.02902403335062534, 0.5926775495825023]
[0.4980551214197786, -1.3489976810647841]
[0.1682693127526626, 0.005830562610230572]
[-0.2742008416095906, 1.820824732270732]
[0.0449688282533639, 0.48173333180696476]
[-0.09601597964518516, 1.0395620758674244]
[0.3530505284968485, -0.8469140560968323]
[0.4570864024749033, -1.3118335392823268]
[0.10653975878056914, 0.09803131991712984]
[0.3304142610763439, -0.8707537732027388]
[0.11517325364572316, -0.02786896615114122]
[0.04700632281986421, 0.20388908980634263]
